Date,Habit 1,Habit 2,Habit 3,Habit 4,Habit 5,Habit 6,Habit 7,Habit 8,Habit 9,Habit 10,
2022-01-06,Entry(timestamp=2022-01-06, value=0),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=0),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),
2021-02-11,Entry(timestamp=2021-02-11, value=2),Entry(timestamp=2021-02-11, value=0),Entry(timestamp=2021-02-11, value=0),Entry(timestamp=2021-02-11, value=0),Entry(timestamp=2021-02-11, value=0),Entry(timestamp=2021-02-11, value=2),Entry(timestamp=2021-02-11, value=0),Entry(timestamp=2021-02-11, value=0),Entry(timestamp=2021-02-11, value=2),Entry(timestamp=2021-02-11, value=2),
2021-02-10,Entry(timestamp=2021-02-10, value=0),Entry(timestamp=2021-02-10, value=0),Entry(timestamp=2021-02-10, value=2),Entry(timestamp=2021-02-10, value=2),Entry(timestamp=2021-02-10, value=0),Entry(timestamp=2021-02-10, value=2),Entry(timestamp=2021-02-10, value=0),Entry(timestamp=2021-02-10, value=0),Entry(timestamp=2021-02-10, value=2),Entry(timestamp=2021-02-10, value=0),
2021-02-09,Entry(timestamp=2021-02-09, value=0),Entry(timestamp=2021-02-09, value=2),Entry(timestamp=2021-02-09, value=0),Entry(timestamp=2021-02-09, value=0),Entry(timestamp=2021-02-09, value=2),Entry(timestamp=2021-02-09, value=2),Entry(timestamp=2021-02-09, value=0),Entry(timestamp=2021-02-09, value=0),Entry(timestamp=2021-02-09, value=0),Entry(timestamp=2021-02-09, value=0),
2021-02-08,Entry(timestamp=2021-02-08, value=0),Entry(timestamp=2021-02-08, value=2),Entry(timestamp=2021-02-08, value=2),Entry(timestamp=2021-02-08, value=0),Entry(timestamp=2021-02-08, value=2),Entry(timestamp=2021-02-08, value=0),Entry(timestamp=2021-02-08, value=2),Entry(timestamp=2021-02-08, value=0),Entry(timestamp=2021-02-08, value=0),Entry(timestamp=2021-02-08, value=0),
2021-02-07,Entry(timestamp=2021-02-07, value=0),Entry(timestamp=2021-02-07, value=0),Entry(timestamp=2021-02-07, value=2),Entry(timestamp=2021-02-07, value=2),Entry(timestamp=2021-02-07, value=0),Entry(timestamp=2021-02-07, value=2),Entry(timestamp=2021-02-07, value=2),Entry(timestamp=2021-02-07, value=0),Entry(timestamp=2021-02-07, value=0),Entry(timestamp=2021-02-07, value=2),
2021-02-06,Entry(timestamp=2021-02-06, value=2),Entry(timestamp=2021-02-06, value=0),Entry(timestamp=2021-02-06, value=2),Entry(timestamp=2021-02-06, value=2),Entry(timestamp=2021-02-06, value=2),Entry(timestamp=2021-02-06, value=0),Entry(timestamp=2021-02-06, value=0),Entry(timestamp=2021-02-06, value=2),Entry(timestamp=2021-02-06, value=2),Entry(timestamp=2021-02-06, value=2),
2021-02-05,Entry(timestamp=2021-02-05, value=2),Entry(timestamp=2021-02-05, value=2),Entry(timestamp=2021-02-05, value=0),Entry(timestamp=2021-02-05, value=2),Entry(timestamp=2021-02-05, value=0),Entry(timestamp=2021-02-05, value=0),Entry(timestamp=2021-02-05, value=0),Entry(timestamp=2021-02-05, value=2),Entry(timestamp=2021-02-05, value=2),Entry(timestamp=2021-02-05, value=2),
2021-02-04,Entry(timestamp=2021-02-04, value=0),Entry(timestamp=2021-02-04, value=0),Entry(timestamp=2021-02-04, value=2),Entry(timestamp=2021-02-04, value=2),Entry(timestamp=2021-02-04, value=0),Entry(timestamp=2021-02-04, value=2),Entry(timestamp=2021-02-04, value=2),Entry(timestamp=2021-02-04, value=2),Entry(timestamp=2021-02-04, value=0),Entry(timestamp=2021-02-04, value=2),
2021-02-03,Entry(timestamp=2021-02-03, value=0),Entry(timestamp=2021-02-03, value=2),Entry(timestamp=2021-02-03, value=0),Entry(timestamp=2021-02-03, value=0),Entry(timestamp=2021-02-03, value=2),Entry(timestamp=2021-02-03, value=0),Entry(timestamp=2021-02-03, value=2),Entry(timestamp=2021-02-03, value=2),Entry(timestamp=2021-02-03, value=2),Entry(timestamp=2021-02-03, value=0),
2021-02-02,Entry(timestamp=2021-02-02, value=0),Entry(timestamp=2021-02-02, value=2),Entry(timestamp=2021-02-02, value=2),Entry(timestamp=2021-02-02, value=0),Entry(timestamp=2021-02-02, value=0),Entry(timestamp=2021-02-02, value=2),Entry(timestamp=2021-02-02, value=0),Entry(timestamp=2021-02-02, value=2),Entry(timestamp=2021-02-02, value=2),Entry(timestamp=2021-02-02, value=0),
2021-02-01,Entry(timestamp=2021-02-01, value=2),Entry(timestamp=2021-02-01, value=2),Entry(timestamp=2021-02-01, value=2),Entry(timestamp=2021-02-01, value=0),Entry(timestamp=2021-02-01, value=0),Entry(timestamp=2021-02-01, value=2),Entry(timestamp=2021-02-01, value=2),Entry(timestamp=2021-02-01, value=0),Entry(timestamp=2021-02-01, value=2),Entry(timestamp=2021-02-01, value=2),
2021-01-31,Entry(timestamp=2021-01-31, value=0),Entry(timestamp=2021-01-31, value=0),Entry(timestamp=2021-01-31, value=2),Entry(timestamp=2021-01-31, value=0),Entry(timestamp=2021-01-31, value=0),Entry(timestamp=2021-01-31, value=2),Entry(timestamp=2021-01-31, value=0),Entry(timestamp=2021-01-31, value=0),Entry(timestamp=2021-01-31, value=2),Entry(timestamp=2021-01-31, value=0),
2021-01-30,Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=2),Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=0),Entry(timestamp=2021-01-30, value=2),Entry(timestamp=2021-01-30, value=2),
2021-01-29,Entry(timestamp=2021-01-29, value=2),Entry(timestamp=2021-01-29, value=2),Entry(timestamp=2021-01-29, value=2),Entry(timestamp=2021-01-29, value=2),Entry(timestamp=2021-01-29, value=2),Entry(timestamp=2021-01-29, value=0),Entry(timestamp=2021-01-29, value=0),Entry(timestamp=2021-01-29, value=0),Entry(timestamp=2021-01-29, value=2),Entry(timestamp=2021-01-29, value=0),
2021-01-28,Entry(timestamp=2021-01-28, value=2),Entry(timestamp=2021-01-28, value=2),Entry(timestamp=2021-01-28, value=0),Entry(timestamp=2021-01-28, value=0),Entry(timestamp=2021-01-28, value=2),Entry(timestamp=2021-01-28, value=0),Entry(timestamp=2021-01-28, value=2),Entry(timestamp=2021-01-28, value=0),Entry(timestamp=2021-01-28, value=0),Entry(timestamp=2021-01-28, value=2),
2021-01-27,Entry(timestamp=2021-01-27, value=2),Entry(timestamp=2021-01-27, value=2),Entry(timestamp=2021-01-27, value=0),Entry(timestamp=2021-01-27, value=2),Entry(timestamp=2021-01-27, value=0),Entry(timestamp=2021-01-27, value=0),Entry(timestamp=2021-01-27, value=0),Entry(timestamp=2021-01-27, value=2),Entry(timestamp=2021-01-27, value=2),Entry(timestamp=2021-01-27, value=2),
2021-01-26,Entry(timestamp=2021-01-26, value=0),Entry(timestamp=2021-01-26, value=2),Entry(timestamp=2021-01-26, value=2),Entry(timestamp=2021-01-26, value=0),Entry(timestamp=2021-01-26, value=2),Entry(timestamp=2021-01-26, value=0),Entry(timestamp=2021-01-26, value=2),Entry(timestamp=2021-01-26, value=2),Entry(timestamp=2021-01-26, value=0),Entry(timestamp=2021-01-26, value=0),
2021-01-25,Entry(timestamp=2021-01-25, value=0),Entry(timestamp=2021-01-25, value=0),Entry(timestamp=2021-01-25, value=2),Entry(timestamp=2021-01-25, value=2),Entry(timestamp=2021-01-25, value=2),Entry(timestamp=2021-01-25, value=2),Entry(timestamp=2021-01-25, value=2),Entry(timestamp=2021-01-25, value=0),Entry(timestamp=2021-01-25, value=0),Entry(timestamp=2021-01-25, value=0),
2021-01-24,Entry(timestamp=2021-01-24, value=0),Entry(timestamp=2021-01-24, value=0),Entry(timestamp=2021-01-24, value=2),Entry(timestamp=2021-01-24, value=0),Entry(timestamp=2021-01-24, value=2),Entry(timestamp=2021-01-24, value=0),Entry(timestamp=2021-01-24, value=2),Entry(timestamp=2021-01-24, value=0),Entry(timestamp=2021-01-24, value=2),Entry(timestamp=2021-01-24, value=2),
2021-01-23,Entry(timestamp=2021-01-23, value=2),Entry(timestamp=2021-01-23, value=2),Entry(timestamp=2021-01-23, value=0),Entry(timestamp=2021-01-23, value=0),Entry(timestamp=2021-01-23, value=0),Entry(timestamp=2021-01-23, value=0),Entry(timestamp=2021-01-23, value=2),Entry(timestamp=2021-01-23, value=0),Entry(timestamp=2021-01-23, value=0),Entry(timestamp=2021-01-23, value=0),
2021-01-22,Entry(timestamp=2021-01-22, value=0),Entry(timestamp=2021-01-22, value=2),Entry(timestamp=2021-01-22, value=0),Entry(timestamp=2021-01-22, value=0),Entry(timestamp=2021-01-22, value=2),Entry(timestamp=2021-01-22, value=0),Entry(timestamp=2021-01-22, value=0),Entry(timestamp=2021-01-22, value=0),Entry(timestamp=2021-01-22, value=2),Entry(timestamp=2021-01-22, value=0),
2021-01-21,Entry(timestamp=2021-01-21, value=0),Entry(timestamp=2021-01-21, value=0),Entry(timestamp=2021-01-21, value=2),Entry(timestamp=2021-01-21, value=2),Entry(timestamp=2021-01-21, value=2),Entry(timestamp=2021-01-21, value=2),Entry(timestamp=2021-01-21, value=2),Entry(timestamp=2021-01-21, value=2),Entry(timestamp=2021-01-21, value=0),Entry(timestamp=2021-01-21, value=0),
2021-01-20,Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=0),Entry(timestamp=2021-01-20, value=0),Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=2),Entry(timestamp=2021-01-20, value=2),
2021-01-19,Entry(timestamp=2021-01-19, value=0),Entry(timestamp=2021-01-19, value=2),Entry(timestamp=2021-01-19, value=0),Entry(timestamp=2021-01-19, value=2),Entry(timestamp=2021-01-19, value=2),Entry(timestamp=2021-01-19, value=0),Entry(timestamp=2021-01-19, value=0),Entry(timestamp=2021-01-19, value=0),Entry(timestamp=2021-01-19, value=2),Entry(timestamp=2021-01-19, value=2),
2021-01-18,Entry(timestamp=2021-01-18, value=2),Entry(timestamp=2021-01-18, value=0),Entry(timestamp=2021-01-18, value=0),Entry(timestamp=2021-01-18, value=0),Entry(timestamp=2021-01-18, value=2),Entry(timestamp=2021-01-18, value=0),Entry(timestamp=2021-01-18, value=2),Entry(timestamp=2021-01-18, value=2),Entry(timestamp=2021-01-18, value=0),Entry(timestamp=2021-01-18, value=2),
2021-01-17,Entry(timestamp=2021-01-17, value=0),Entry(timestamp=2021-01-17, value=2),Entry(timestamp=2021-01-17, value=2),Entry(timestamp=2021-01-17, value=0),Entry(timestamp=2021-01-17, value=0),Entry(timestamp=2021-01-17, value=0),Entry(timestamp=2021-01-17, value=2),Entry(timestamp=2021-01-17, value=0),Entry(timestamp=2021-01-17, value=2),Entry(timestamp=2021-01-17, value=0),
2021-01-16,Entry(timestamp=2021-01-16, value=2),Entry(timestamp=2021-01-16, value=0),Entry(timestamp=2021-01-16, value=2),Entry(timestamp=2021-01-16, value=0),Entry(timestamp=2021-01-16, value=2),Entry(timestamp=2021-01-16, value=2),Entry(timestamp=2021-01-16, value=0),Entry(timestamp=2021-01-16, value=0),Entry(timestamp=2021-01-16, value=2),Entry(timestamp=2021-01-16, value=0),
2021-01-15,Entry(timestamp=2021-01-15, value=2),Entry(timestamp=2021-01-15, value=2),Entry(timestamp=2021-01-15, value=0),Entry(timestamp=2021-01-15, value=0),Entry(timestamp=2021-01-15, value=0),Entry(timestamp=2021-01-15, value=2),Entry(timestamp=2021-01-15, value=0),Entry(timestamp=2021-01-15, value=0),Entry(timestamp=2021-01-15, value=0),Entry(timestamp=2021-01-15, value=0),
2021-01-14,Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=2),Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=2),Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=0),Entry(timestamp=2021-01-14, value=2),
2021-01-13,Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=2),Entry(timestamp=2021-01-13, value=0),Entry(timestamp=2021-01-13, value=0),
2021-01-12,Entry(timestamp=2021-01-12, value=0),Entry(timestamp=2021-01-12, value=2),Entry(timestamp=2021-01-12, value=0),Entry(timestamp=2021-01-12, value=0),Entry(timestamp=2021-01-12, value=0),Entry(timestamp=2021-01-12, value=2),Entry(timestamp=2021-01-12, value=2),Entry(timestamp=2021-01-12, value=0),Entry(timestamp=2021-01-12, value=2),Entry(timestamp=2021-01-12, value=2),
2021-01-11,Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=2),Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=2),Entry(timestamp=2021-01-11, value=0),Entry(timestamp=2021-01-11, value=0),
2021-01-10,Entry(timestamp=2021-01-10, value=2),Entry(timestamp=2021-01-10, value=2),Entry(timestamp=2021-01-10, value=2),Entry(timestamp=2021-01-10, value=0),Entry(timestamp=2021-01-10, value=0),Entry(timestamp=2021-01-10, value=2),Entry(timestamp=2021-01-10, value=2),Entry(timestamp=2021-01-10, value=2),Entry(timestamp=2021-01-10, value=0),Entry(timestamp=2021-01-10, value=2),
2021-01-09,Entry(timestamp=2021-01-09, value=2),Entry(timestamp=2021-01-09, value=2),Entry(timestamp=2021-01-09, value=0),Entry(timestamp=2021-01-09, value=2),Entry(timestamp=2021-01-09, value=2),Entry(timestamp=2021-01-09, value=0),Entry(timestamp=2021-01-09, value=0),Entry(timestamp=2021-01-09, value=0),Entry(timestamp=2021-01-09, value=0),Entry(timestamp=2021-01-09, value=2),
2021-01-08,Entry(timestamp=2021-01-08, value=2),Entry(timestamp=2021-01-08, value=0),Entry(timestamp=2021-01-08, value=0),Entry(timestamp=2021-01-08, value=2),Entry(timestamp=2021-01-08, value=0),Entry(timestamp=2021-01-08, value=0),Entry(timestamp=2021-01-08, value=2),Entry(timestamp=2021-01-08, value=2),Entry(timestamp=2021-01-08, value=0),Entry(timestamp=2021-01-08, value=0),
2021-01-07,Entry(timestamp=2021-01-07, value=0),Entry(timestamp=2021-01-07, value=2),Entry(timestamp=2021-01-07, value=2),Entry(timestamp=2021-01-07, value=2),Entry(timestamp=2021-01-07, value=2),Entry(timestamp=2021-01-07, value=0),Entry(timestamp=2021-01-07, value=0),Entry(timestamp=2021-01-07, value=2),Entry(timestamp=2021-01-07, value=2),Entry(timestamp=2021-01-07, value=2),
2021-01-06,Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=2),Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=2),Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=0),Entry(timestamp=2021-01-06, value=2),
2021-01-05,Entry(timestamp=2021-01-05, value=0),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=0),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=2),Entry(timestamp=2021-01-05, value=0),
2021-01-04,Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=2),Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=2),Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=0),Entry(timestamp=2021-01-04, value=2),
2021-01-03,Entry(timestamp=2021-01-03, value=2),Entry(timestamp=2021-01-03, value=0),Entry(timestamp=2021-01-03, value=0),Entry(timestamp=2021-01-03, value=2),Entry(timestamp=2021-01-03, value=2),Entry(timestamp=2021-01-03, value=0),Entry(timestamp=2021-01-03, value=2),Entry(timestamp=2021-01-03, value=2),Entry(timestamp=2021-01-03, value=0),Entry(timestamp=2021-01-03, value=0),
2021-01-02,Entry(timestamp=2021-01-02, value=0),Entry(timestamp=2021-01-02, value=0),Entry(timestamp=2021-01-02, value=2),Entry(timestamp=2021-01-02, value=0),Entry(timestamp=2021-01-02, value=0),Entry(timestamp=2021-01-02, value=2),Entry(timestamp=2021-01-02, value=2),Entry(timestamp=2021-01-02, value=2),Entry(timestamp=2021-01-02, value=2),Entry(timestamp=2021-01-02, value=2),
2021-01-01,Entry(timestamp=2021-01-01, value=0),Entry(timestamp=2021-01-01, value=0),Entry(timestamp=2021-01-01, value=2),Entry(timestamp=2021-01-01, value=2),Entry(timestamp=2021-01-01, value=2),Entry(timestamp=2021-01-01, value=0),Entry(timestamp=2021-01-01, value=2),Entry(timestamp=2021-01-01, value=0),Entry(timestamp=2021-01-01, value=2),Entry(timestamp=2021-01-01, value=0),
